cmun_id,cmun_cedoid,cmun_edoname,cmun_mpioid,cmun_mpioname,cmun_cabeceraid,cmun_cabeceraname
454,12,Guerrero,78,Cochoapa el Grande,1,Cochoapa el Grande
455,12,Guerrero,79,José Joaquín de Herrera,1,Hueycantenango
456,12,Guerrero,80,Juchitán,1,Juchitán
457,12,Guerrero,81,Iliatenco,1,Iliatenco
458,12,Guerrero,82,Las Vigas,1,Las Vigas
459,12,Guerrero,83,Ñuu Savi,1,Coapinola
460,12,Guerrero,84,Santa Cruz del Rincón,1,Santa Cruz del Rincón
461,12,Guerrero,85,San Nicolás,1,San Nicolás
462,13,Hidalgo,1,Acatlán,1,Acatlán
463,13,Hidalgo,2,Acaxochitlán,1,Acaxochitlán
464,13,Hidalgo,3,Actopan,1,Actopan
465,13,Hidalgo,4,Agua Blanca de Iturbide,1,Agua Blanca de Iturbide
466,13,Hidalgo,5,Ajacuba,1,Ajacuba
467,13,Hidalgo,6,Alfajayucan,1,Alfajayucan
468,13,Hidalgo,7,Almoloya,1,Almoloya
469,13,Hidalgo,8,Apan,1,Apan
470,13,Hidalgo,9,El Arenal,1,El Arenal
471,13,Hidalgo,10,Atitalaquia,1,Atitalaquia
472,13,Hidalgo,11,Atlapexco,1,Atlapexco
473,13,Hidalgo,12,Atotonilco el Grande,1,Atotonilco el Grande
474,13,Hidalgo,13,Atotonilco de Tula,1,Atotonilco de Tula
475,13,Hidalgo,14,Calnali,1,Calnali
476,13,Hidalgo,15,Cardonal,1,Cardonal
477,13,Hidalgo,16,Cuautepec de Hinojosa,1,Cuautepec
478,13,Hidalgo,17,Chapantongo,1,Chapantongo
479,13,Hidalgo,18,Chapulhuacán,1,Chapulhuacán
480,13,Hidalgo,19,Chilcuautla,1,Chilcuautla
481,13,Hidalgo,20,Eloxochitlán,1,Eloxochitlán
482,13,Hidalgo,21,Emiliano Zapata,1,Emiliano Zapata
483,13,Hidalgo,22,Epazoyucan,1,Epazoyucan
484,13,Hidalgo,23,Francisco I. Madero,1,Tepatepec
485,13,Hidalgo,24,Huasca de Ocampo,1,Huasca de Ocampo
486,13,Hidalgo,25,Huautla,1,Huautla
487,13,Hidalgo,26,Huazalingo,1,Huazalingo
488,13,Hidalgo,27,Huehuetla,1,Huehuetla
489,13,Hidalgo,28,Huejutla de Reyes,1,Huejutla de Reyes
490,13,Hidalgo,29,Huichapan,1,Huichapan
491,13,Hidalgo,30,Ixmiquilpan,1,Ixmiquilpan
492,13,Hidalgo,31,Jacala de Ledezma,1,Jacala
493,13,Hidalgo,32,Jaltocán,1,Jaltocán
494,13,Hidalgo,33,Juárez Hidalgo,1,Juárez Hidalgo
495,13,Hidalgo,34,Lolotla,1,Lolotla
496,13,Hidalgo,35,Metepec,1,Metepec
497,13,Hidalgo,36,San Agustín Metzquititlán,1,Mezquititlán
498,13,Hidalgo,37,Metztitlán,1,Metztitlán
499,13,Hidalgo,38,Mineral del Chico,1,Mineral del Chico
500,13,Hidalgo,39,Mineral del Monte,1,Mineral del Monte
501,13,Hidalgo,40,La Misión,1,La Misión
502,13,Hidalgo,41,Mixquiahuala de Juárez,1,Mixquiahuala de Juárez
503,13,Hidalgo,42,Molango de Escamilla,1,Molango de Escamilla
504,13,Hidalgo,43,Nicolás Flores,1,Nicolás Flores
505,13,Hidalgo,44,Nopala de Villagrán,1,Nopala de Villagrán
506,13,Hidalgo,45,Omitlán de Juárez,1,Omitlán de Juárez
507,13,Hidalgo,46,San Felipe Orizatlán,1,San Felipe Orizatlán
508,13,Hidalgo,47,Pacula,1,Pacula
509,13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto
510,13,Hidalgo,49,Pisaflores,1,Pisaflores
511,13,Hidalgo,50,Progreso de Obregón,1,Progreso de Obregón
512,13,Hidalgo,51,Mineral de la Reforma,1,Pachuquilla
513,13,Hidalgo,52,San Agustín Tlaxiaca,1,San Agustín Tlaxiaca
514,13,Hidalgo,53,San Bartolo Tutotepec,1,San Bartolo Tutotepec
515,13,Hidalgo,54,San Salvador,1,San Salvador
516,13,Hidalgo,55,Santiago de Anaya,1,Santiago de Anaya
517,13,Hidalgo,56,Santiago Tulantepec de Lugo Guerrero,1,Santiago Tulantepec
518,13,Hidalgo,57,Singuilucan,1,Singuilucan
519,13,Hidalgo,58,Tasquillo,1,Tasquillo
520,13,Hidalgo,59,Tecozautla,1,Tecozautla
521,13,Hidalgo,60,Tenango de Doria,1,Tenango de Doria
522,13,Hidalgo,61,Tepeapulco,1,Tepeapulco
523,13,Hidalgo,62,Tepehuacán de Guerrero,1,Tepehuacán de Guerrero
524,13,Hidalgo,63,Tepeji del Río de Ocampo,1,Tepeji del Río de Ocampo
525,13,Hidalgo,64,Tepetitlán,1,Tepetitlán
526,13,Hidalgo,65,Tetepango,1,Tetepango
527,13,Hidalgo,66,Villa de Tezontepec,1,Tezontepec
528,13,Hidalgo,67,Tezontepec de Aldama,1,Tezontepec de Aldama
529,13,Hidalgo,68,Tianguistengo,1,Tianguistengo
530,13,Hidalgo,69,Tizayuca,1,Tizayuca
531,13,Hidalgo,70,Tlahuelilpan,1,Tlahuelilpan
532,13,Hidalgo,71,Tlahuiltepa,1,Tlahuiltepa
533,13,Hidalgo,72,Tlanalapa,1,Tlanalapa
534,13,Hidalgo,73,Tlanchinol,1,Tlanchinol
535,13,Hidalgo,74,Tlaxcoapan,1,Tlaxcoapan
536,13,Hidalgo,75,Tolcayuca,1,Tolcayuca
537,13,Hidalgo,76,Tula de Allende,1,Tula de Allende
538,13,Hidalgo,77,Tulancingo de Bravo,1,Tulancingo
539,13,Hidalgo,78,Xochiatipan,1,Xochiatipan
540,13,Hidalgo,79,Xochicoatlán,1,Xochicoatlán
541,13,Hidalgo,80,Yahualica,1,Yahualica
542,13,Hidalgo,81,Zacualtipán de Ángeles,1,Zacualtipán
543,13,Hidalgo,82,Zapotlán de Juárez,1,Zapotlán de Juárez
544,13,Hidalgo,83,Zempoala,1,Zempoala
545,13,Hidalgo,84,Zimapán,1,Zimapán
546,14,Jalisco,1,Acatic,1,Acatic
547,14,Jalisco,2,Acatlán de Juárez,1,Acatlán de Juárez
548,14,Jalisco,3,Ahualulco de Mercado,1,Ahualulco de Mercado
549,14,Jalisco,4,Amacueca,1,Amacueca
550,14,Jalisco,5,Amatitán,1,Amatitán
551,14,Jalisco,6,Ameca,1,Ameca
552,14,Jalisco,7,San Juanito de Escobedo,1,San Juanito de Escobedo
553,14,Jalisco,8,Arandas,1,Arandas
554,14,Jalisco,9,El Arenal,1,El Arenal
555,14,Jalisco,10,Atemajac de Brizuela,1,Atemajac de Brizuela
556,14,Jalisco,11,Atengo,1,Atengo
557,14,Jalisco,12,Atenguillo,1,Atenguillo
558,14,Jalisco,13,Atotonilco el Alto,1,Atotonilco el Alto
559,14,Jalisco,14,Atoyac,1,Atoyac
560,14,Jalisco,15,Autlán de Navarro,1,Autlán de Navarro
561,14,Jalisco,16,Ayotlán,1,Ayotlán
562,14,Jalisco,17,Ayutla,1,Ayutla
563,14,Jalisco,18,La Barca,1,La Barca
564,14,Jalisco,19,Bolaños,1,Bolaños
565,14,Jalisco,20,Cabo Corrientes,1,El Tuito
566,14,Jalisco,21,Casimiro Castillo,1,La Resolana
567,14,Jalisco,22,Cihuatlán,1,Cihuatlán
568,14,Jalisco,23,Zapotlán el Grande,1,Ciudad Guzmán
569,14,Jalisco,24,Cocula,1,Cocula
570,14,Jalisco,25,Colotlán,1,Colotlán
571,14,Jalisco,26,Concepción de Buenos Aires,1,Concepción de Buenos Aires
572,14,Jalisco,27,Cuautitlán de García Barragán,1,Cuautitlán de García Barragán
573,14,Jalisco,28,Cuautla,1,Cuautla
574,14,Jalisco,29,Cuquío,1,Cuquío
575,14,Jalisco,30,Chapala,1,Chapala
576,14,Jalisco,31,Chimaltitán,1,Chimaltitán
577,14,Jalisco,32,Chiquilistlán,1,Chiquilistlán
578,14,Jalisco,33,Degollado,1,Degollado
579,14,Jalisco,34,Ejutla,1,Ejutla
580,14,Jalisco,35,Encarnación de Díaz,1,Encarnación de Díaz
581,14,Jalisco,36,Etzatlán,1,Etzatlán
582,14,Jalisco,37,El Grullo,1,El Grullo
583,14,Jalisco,38,Guachinango,1,Guachinango
584,14,Jalisco,39,Guadalajara,1,Guadalajara
585,14,Jalisco,40,Hostotipaquillo,1,Hostotipaquillo
586,14,Jalisco,41,Huejúcar,1,Huejúcar
587,14,Jalisco,42,Huejuquilla el Alto,1,Huejuquilla el Alto
588,14,Jalisco,43,La Huerta,1,La Huerta
589,14,Jalisco,44,Ixtlahuacán de los Membrillos,1,Ixtlahuacán de los Membrillos
590,14,Jalisco,45,Ixtlahuacán del Río,1,Ixtlahuacán del Río
591,14,Jalisco,46,Jalostotitlán,1,Jalostotitlán
592,14,Jalisco,47,Jamay,1,Jamay
593,14,Jalisco,48,Jesús María,1,Jesús María
594,14,Jalisco,49,Jilotlán de los Dolores,1,Jilotlán de los Dolores
595,14,Jalisco,50,Jocotepec,1,Jocotepec
596,14,Jalisco,51,Juanacatlán,1,Juanacatlán
597,14,Jalisco,52,Juchitlán,1,Juchitlán
598,14,Jalisco,53,Lagos de Moreno,1,Lagos de Moreno
599,14,Jalisco,54,El Limón,1,El Limón
600,14,Jalisco,55,Magdalena,1,Magdalena
601,14,Jalisco,56,Santa María del Oro,1,Santa María del Oro
602,14,Jalisco,57,La Manzanilla de la Paz,1,La Manzanilla de la Paz
603,14,Jalisco,58,Mascota,1,Mascota
604,14,Jalisco,59,Mazamitla,1,Mazamitla
605,14,Jalisco,60,Mexticacán,1,Mexticacán
606,14,Jalisco,61,Mezquitic,1,Mezquitic
607,14,Jalisco,62,Mixtlán,1,Mixtlán
608,14,Jalisco,63,Ocotlán,1,Ocotlán
609,14,Jalisco,64,Ojuelos de Jalisco,1,Ojuelos de Jalisco
610,14,Jalisco,65,Pihuamo,1,Pihuamo
611,14,Jalisco,66,Poncitlán,1,Poncitlán
612,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta
613,14,Jalisco,68,Villa Purificación,1,Villa Purificación
614,14,Jalisco,69,Quitupan,1,Quitupan
615,14,Jalisco,70,El Salto,1,El Salto
616,14,Jalisco,71,San Cristóbal de la Barranca,1,San Cristóbal de la Barranca
617,14,Jalisco,72,San Diego de Alejandría,1,San Diego de Alejandría
618,14,Jalisco,73,San Juan de los Lagos,1,San Juan de los Lagos
619,14,Jalisco,74,San Julián,1,San Julián
620,14,Jalisco,75,San Marcos,1,San Marcos
621,14,Jalisco,76,San Martín de Bolaños,1,San Martín de Bolaños
622,14,Jalisco,77,San Martín Hidalgo,1,San Martín Hidalgo
623,14,Jalisco,78,San Miguel el Alto,1,San Miguel el Alto
624,14,Jalisco,79,Gómez Farías,1,San Sebastián del Sur
625,14,Jalisco,80,San Sebastián del Oeste,1,San Sebastián del Oeste
626,14,Jalisco,81,Santa María de los Ángeles,1,Santa María de los Ángeles
627,14,Jalisco,82,Sayula,1,Sayula
628,14,Jalisco,83,Tala,1,Tala
629,14,Jalisco,84,Talpa de Allende,1,Talpa de Allende
630,14,Jalisco,85,Tamazula de Gordiano,1,Tamazula de Gordiano
631,14,Jalisco,86,Tapalpa,1,Tapalpa
632,14,Jalisco,87,Tecalitlán,1,Tecalitlán
633,14,Jalisco,88,Tecolotlán,1,Tecolotlán
634,14,Jalisco,89,Techaluta de Montenegro,1,Techaluta de Montenegro
635,14,Jalisco,90,Tenamaxtlán,1,Tenamaxtlán
636,14,Jalisco,91,Teocaltiche,1,Teocaltiche
637,14,Jalisco,92,Teocuitatlán de Corona,1,Teocuitatlán de Corona
638,14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos
639,14,Jalisco,94,Tequila,1,Tequila
640,14,Jalisco,95,Teuchitlán,1,Teuchitlán
641,14,Jalisco,96,Tizapán el Alto,1,Tizapán el Alto
642,14,Jalisco,97,Tlajomulco de Zúñiga,1,Tlajomulco de Zúñiga
643,14,Jalisco,98,San Pedro Tlaquepaque,1,Tlaquepaque
644,14,Jalisco,99,Tolimán,1,Tolimán
645,14,Jalisco,100,Tomatlán,1,Tomatlán
646,14,Jalisco,101,Tonalá,1,Tonalá
647,14,Jalisco,102,Tonaya,1,Tonaya
648,14,Jalisco,103,Tonila,1,Tonila
649,14,Jalisco,104,Totatiche,1,Totatiche
